text,label
"Segala sesuatu yang kupelajari selalu saling jepit--saling kait. Seni, politik, sastra dan mungkin yang kupelajari saat ini adalah jembatan panjang yang tak tahu akan berujung di mana. Hidup adalah pencarian yang tak putus. Termasuk juga mencari tahu siapa diri ini. :)",1
"Oh ya, sebelum gue cerita ke si Alda, dia udah bilang kalo mau dengerin cerita gue. Jangan khawatir sendirian. Dan yang gue dapetin, setelah gue cerita panjang lebar sampe DM nggak muat, dia bales dengan pertanyaan lagi, itupun singkat dan bikin gue merasa tersudut.",1
ini orang kenapa sih pada blg parcel hampers itu bla bla bla. kalau di kasi mau ga yah dia?,0
Ada ga nih yang kalau lagi sakit bukannya bisa tidur nyenyak tp malah tidur gelisah mulu?,1
BAE SEUNGMINNNNNNN,0
"Knapa orang"" sekitar selalu salah paham sama sikap gue? Why?. Knp nggk prnh ada yg nanya gue knp, tpi sikap dn tindakan gue sllu di salah phami? Dan itu sllu mmbuat gue branggapan, sepicik itukah diri gue di mata kalian?",0
"Kebodohan di bulan Ramadhan: jumat kemaren kejar2an waktu ganti2 bioskop demi film ini, ternyata masih kamingsun. what a smart smart day. [URL]",1
An sha al-qunut.,0
Kangen ngajar privat. Kangen ngajar TPQ. Kangen rapat jam 6 pagi. Kangen agenda nginep Sabtu-Minggu. Yea. My life so flat now. Maybe I need Cheetos?,1
"Di hari keterbatasan ini, apa yg kamu pelajari? Derasnya harus kita hadapi, tak mudah menjalani cerita ini. Di hari keterbatasan ini, ambil semangat hati. Semua yg kamu percayai, menuntun langkahmu pulang disini",1
due dulur nyerocos koyok kenalpot brong 🙈,0
Selama 7 thn didlm duniaku oenuh dgn dirinya dan didlm dunianya oun mungkin penuh dgn diriku. Dunia kami berjalan sngt bahagia bagiku tp mungkin monoton bagi ibumu. Aku tau kdng ada masa aku sngt membosankan baginya dan dia sngt ingin pergi dariku. Aku tau tanpa dia hrs berkata,1
Cemas nian laju😭,0
"[USERNAME] Gaji 13 pns belum cair di kabupaten siak.... Padahal syamsuar sudah menang jadi gubernur.. Minus syam dari dulu selama menjabat siak, gaji telat atau tunjada telat",1
"Ketika gelisah lebih tidak enak ternyata ,mending di suruh nunggu daripada kacau begini",0
Udah ngalihin fokus ke yang lain tapi tetep cemas,1
"Ada cemas yang berlebihan hari ini, .Dan, ada yang lain.",0
"Masa keemasan saya ketika mampu menyabet, Double dengan patner saya Dwi Sulistyono di kejuaraan Badminton piala Bupati 2008 dan 2010. Kala itu banyak yang menganjurkan untuk fokus Badminton, ikut audisi sirnas, dll. Tapi bapak ngotot untuk sekolah saja.",1
Salah satu efek merapi sama bom bagi orang yang mau bikin event. Negara lain takut ke Jogja dan Indonesia karena. Jadi aku lagi ada event internasional dan beberapa negara belum konfirmasi karena takut sama merapi sama teror juga. Moga merapi lekas reda :) moga ngga ada bom lagi.,1
Menunggu dengan cemas 😭😭😭,0
como jyp muri0???,0
Sejak kebelakangan ni asyik rasa resah dan gelisah je. Haihh,0
"Resah, Gundah, Gelisah",0
Gelisah berlebih sih,0
"Pacaran sama yg kerjanya sama2 sift itu jujur aja lumayan nga ena - Gue libur dia berangkat - Gue berangkat dia libur - Sama sama libur tapi abis sift malem capek Tapi, jadi buat tantangan sih kalo ngeliat orang pacaran dengan mudahnya jalan tiap hari alias bacot saya! Huhuhu",1
ngos ngosan anjrit,0
satu persatu keluarga (perempuannya) yg hampir seumuran mama meninggal. dan rata-rata dibawah mama. mulai cemas .....semoga selalu sehat ya ma 🥺🙏🏼,0
"Rasa cemas yg kegini ni yg gue gak suka😭 .Tiba tiba nangis gak jelas, sakit dada, gemeteran dll... .Tapi pujiTuhan gak pernah ada niatan buat ngelukain diri sendiri 🥺",0
"gelisah, takut, overthinking dalam waktu yang bersamaan bisa disebut panic attack gak si?",0
Maapkan masih dengan tempat yang sama,1
"Separuh hati ini iri jika melihat seorang anak yg masih bisa duduk atau berjalan bersama ibundanya, dan separuh hati ini turut berempati melihat seorang anak yg begitu gundah saat ibundanya sakit. Yang sabar ya kawan, semoga Allah memberikan yg terbaik untuk kita semua.",1
aya sda.koalss,0
"Aku bisa nglewatin ini gak ya? .Jujur dalem hati sih ngga ada rasa cemas sebenernya, cuman kek kepikiran aja gitu kirakira aku bisa bertahan ditempat ini gak ya??",0
Cemas aja gatau knp,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"Eh gimanasi rasanya dapet THR Enak ga? Semriwing2 gitu nga sik? Ceritain dikit dong gimana rasanya, selama idup 20 taon belum pernah dapet THR :(((",1
"Gegana, gelisah, speecheles entah apa penyebabnya :""",0
"Ngehe sekale, upload video dari jam 11 malem, jam 4 pagi baru terkirim. Ini pasti server nya tadi ketiduran, terus sekarang lagi bangun buat sahur -_-",1
"Kalo aku sih siapapun presidennya kalo kualitas dirinya cuma bergantung sama kelompok atau orang tertentu, ya pasti setiap saat akan buat event aksi aksi gitu deh. Hehe [URL]",1
[USERNAME] [USERNAME] [USERNAME] [USERNAME] Ku ditinggal senja Malam menghampiri Sendiri ku dalam menanti Segera oh angin sampaikan rinduku Terlupakah kau pada janjimu Ketika bersama rindu bergelora Perpisahan menikam jiwa Kau pandai mengusik kau pan,1
"Btw kemaren senin aing tolol banget lagi ngantri di starbucks, mbak2nya manggil ""atas nama kak roy"" aing ketawa seketika depan orangnya :( lain nanaon ieumah keinget Roy Kiyoshi",1
"Salah sangka yang menghasilkan sebuah kekecawaan. Kekecewaan yang pada dasarnya tak mempunyai alasan yang kuat. Namun, saat semua situasi sudah kembali clear. Itu menjadi sesuatu yang lucu untuk diingat.",1
"Akan selalu ada halangan dan rintangan yang akan berusaha menutup jalan kita. Be strong! Saya memang anak cengeng, wong disentil dikit sama Tuhan aja ngambeknya bisa berbulan2 ndak mau berdoa (ini serius) tp saya ga mau tinggal diam kl liat ada orang yg secengeng saya..",1
bukan saya yang tidak-mau merit sat ini hubungan saya lagi tidak-baik ama merit pun kalau hubungan ini sudah kembali pulih saya juga tidak-mau kapan bisa merit,1
"Minggu tidak efektif, sampe yg dipikirin udah libur aja",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
HARU BB,0
Secret admirer mah gitu Instagram difollback doi aja langsung bikin pengumuman ke temen temen. Padahal mah doi emang begitu orangnya. Suka follback siapapun yang follow dia. Ampe olshop pun mungkin juga difollback :( [URL],1
"Dibalik online mu, ada hati yg harap2 cemas menunggu kabar darimu🤣",0
Sungguh mencintaimu berat sekali. Berpisah denganmu apalagi. #HadiahPerasaan - [USERNAME] Selalu bikin baper tp sukses melupakan laper. [URL],1
icip2 :9 sebelahnya sate gang lele yang mahal tapi rasanya biasa saja itu bakmi gang lele,1
"Sometimes I can't even rest. Selalu cemas, khawatir ini itu, padahal udah capek",1
"Wa inii ... mantep nii Wa inii, wa inii tok, dari kemarin jg belum nonton deadpool, han solo gr"" gaada temen kasian ! Dasar miskin, gapunya temen ! [URL]",1
"Tadi ngobrol sama medianya kementerian. Bawa kamera alpha 9. Pas tanya harga, body only 60 juta. Belom lensa. Gw sebagai sobat qismin ngangguk-ngangguk saja.",1
orang orang kok libur sampe juni anjrtt.,0
"Heh ini udah H-3 lebaran gaada juga bau bau THR datang:""))",0
"Jangan pernah membohongi mereka yang mempercayai kamu, sebaliknya jangan percaya kepada mereka yang berbohong ke kamu. #terjemahanbebas. (Pertanyaannya, kalau aku lugu gimana dong, kak? Aku nggak tahu dia bohong apa enggak. #jadigalau)",1
"Kalo nanggung kea skrg itu lebih betein ketimbang pas pendek. dulu yes, sekarang no. mungkin ngambek selalu dipotong. udah 3 tahun gapernah lewat sebahu  and u ka [USERNAME]?",1
"Ya berkali kali Farah suka ingetin untuk engga diterusin. Katanya makin gue perhatian ke dia, makin sulit buat gue untuk lupain soal dia. Tapi nihya far, udh gue coba dr jaman kapan ahelah. Ujung2nya penuh risiko (re: suka kgn). Hmm pahit :(((",1
"[USERNAME] Bener, final keputusan nya 15 juni ini. Dan sy prlu extra hati2 gunain aplikasi prjalanan/hotel, maklum dana trbatas, nyesek kl ad masalah.",1
"Apa sebenarnya yang membuatku gelisah, please, tell me!",0
terkadang perduli dan memberi motivasi yang berlebihan itu bikin sakit hati. sekira nya ga nerimain mah oke. terserah. kalau udah kecewa bakalan bodo amat. serius. atur sendiri,1
gelisah galau merana,0
:( muka cemberut dont be sad baby,1
"Sayangnya aku cuma manusia biasa yang tidak bisa menolak datangnya cinta, hanya bisa memendam tanpa mengutarakan, dan memperhatikan dari jauh",1
"'lah Ken dimana?' -- pertanyaan paling gokil, apalagi pas ketemu itu diulang2, mbok ya kalau kangen doi chat, ya aku mana selalu tau Ken ngapa2in :(( ya kalau aku cemburu kami chat, itu hakku, tapi kalau kamu mau chat juga hakmu.",1
Makin cemas aja sendiri,0
"Ptn! puasa sosial media sesudah utbk menurut kalian gimana? Aku lagi cemas banget rasanya enggan buka2 sosmed,tapi gabisa kalau of tweeter soalnya butuh informasi buat daftar um😭",0
Aku berdansa di ujung gelisah,0
"Masa puncak stress gua udh lewat dan gua berisiknya baru skrg. After going out with my friends yesterday, that makes me feel kinda better. Tadinya sempet takut dan gelisah mau keluar, yes krn anxiety lg aktif. But well I hope i'll gain some weight after this badai, bismillaah",0
HIBUR GUE PLIS HIBUR GUE JUSTIN ASTAGA GUE BERHARAP KEMAREN CUMA RUMOR GUE BAHKAN BERHARAP BUKAN HAILEY PEREMPUANNYA walaupun gue tau faktanya mereka udah tunangan,1
"Sendiri, menemani dalam sepi.Menghempas segala gelisah dihati.Mencoba mencari ketenangan diri.Yang selama ini terkhianati",0
Malu usaria de polaina,0
"bangun bangun ngeliat post an jay kek gitu... belom kerasa sakitnya nih. ntar liat aja pas malem malem, gua ngeratapin fotonya sekaligus mau nangis pasti.",1
"Kalau memang tak ada niatan lebih, tolong jangan terlalu baik padaku. Takut nanti menimbulkan baper untukku. Mungkin bagimu biasa saja, tapi bagiku tidak .",1
"Ketika rasa itu tinggi, maka seseorang pasti ingin tahu apapun terkait hal yang dia minati. Nah, disini peran respect sesungguhnya. Kebiasaan kita (karena mungkin gw jg gitu) suka menertawakan hal yg kita anggap itu lucu namun itu lah hal yg ingin orang lain minati.",1
"Gelisah, galau kalau seharian ga ada kabar..",0
"Baca thread fangirl mahasiswa anti kupu2 tuh rasanya..... ah sudahlah, w udah bukan mahasiswa lagi :) .. gila emang, melawan diri sendiri itu buat gw susah bgt",1
"Pernah gak kalian ngerasain dulu kalian pernah amat sangat menginginkan sesuatu dan berjuang mati2an buat dapetinnya. Tapi suatu saat kalian berhadapan sangat dekat dgn hal tersebut dan tatap dalam2 lalu terlintas pikiran... ""wait, kayaknya sekarang aku udah gak mau ini lagi deh""",1
"[USERNAME] :( pulang sekolah ceplokin trus mam baso 10.000 aja dah cukup, dulu mah sesimple itu.. boro2 maw ada pansos2an.. era ig jd ajang hebat2an ini lo bikin otak remaja ga sehat",1
Habis baca cerita yg menceritakan kehidupan berumah tangga dimana ada satu wanita yg selalu disakiti karena ketidakberdayaan seorang laki2. Si laki Dilema antara harus menuruti kemauan ibu atau kemauan hati nurani sendiri untuk memperjuangkan istrinya.,1
"Gak perlu cemas,ceritamu di tulis oleh penulis skenario terbaik",0
Kok resah dan gelisah yo 🤔,0
tidur bener2 gelisah duh gak suka 🤢,0
kenapa ya akhir akhir ini cemas+deg degan mulu,0
Kmarin rencna mau sok bagi bagi thr gitu. Eh berhubung saya sobat misqueen. Gak jd deh bagi bagi thr Ke dokter tht enak kali yak biar full bass kayak promo free sale,1
"lagi cemas tbtb mikirin mati, eh ada pengumuman di masjid ada yg meninggal. ya allah💔",0
"Ketika lihat presiden sendiri, gue ngerasa kayak wow cepet ya, udah mau pilpres lagi. Padahal kayaknya doi baru kepilih. Ketika liat presiden US, gue ngerasa kayak the world is running at a snail pace. Baru 1,5th doi ngejabat. Like wtf.",1
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
"Tiga TV series yang belum kelar ditonton, belasan buku belum terbaca, dan puluhan folder film belum tonton di flash disk. Jangan lupa tumpukan baju bersih yang belum diseterika, Yan. #kosanlyfe",1
Terakhir kali ngerasain hal se gelisah ini pas hari Rabu. Pas tau mamanya meninggal. Semoga ini bukan pertanda lagi yaa,0
"gps, gelisah spaneng panik",0
"i'm so sorry, tapi bisa kasi kata2 semangat gak? aku cemas banget gak bisa bahagiain anak2.",1
aduh pusing pala berbi pala berbi ow o ow,0
"Lg di ATM, antriannya lumayan panjang. Ada nih ibu ibu antri di belakang saya bawa anaknya. Sa ngecek saldo, si anak ini ngintip ngintip trus nanya ke ibunya td, 'Mama mama, emg Enam Ribu bisa diambil?' Bathin saya teriris Mental saya cidera serius",1
Mati lampu dirumah uda ky kuat2an ga keluar kamar buat nyalain saklar wq. Sumuk. Tapi aseli demi liga la familia-yg-ga-betah-panas-kudu-turun-nyalain-saklar-gelap2an.,1
Goalss tahun ini😇,0
"Resiko kerja sendirian, gaada temen. Single fighter. Bawa barang banyak harus bolak-balik, gaada yg megangin tangga, gaada temen ngobrol  but i like my job",1
Kamu candu yang membuatku ragu.,0
"Sebenernya hepi hepi aja sih gue sekarang, tapi ya emang suka tiba2 gelisah gitu",0
"Bagi anda anda yg dianugerahi gigi rapi dari lahir, bersyukurlah ! Karena pake behel ternyata lebih sakit daripada sakit hati. #menurutguesih",1
"beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.",1
"biasanya marketing itu yg ngejar2 cust ya? tapi gw kebalik lhooo, gw yg dikejar2 cust muluu,,,sampe kdg2 cari cara, gmn ini caranya nolak",1
"Sial,daritadi ga bisa tenang .Gua gelisah banget",0
guys ada yg sama kek aku gaa? kek suka takut tapi gatau takutin apaa terus cemas gitu :((,0
"Yuk, akhirnya msk minggu awal bln Juni 2018. Ga terasa udh setengah thn aj. Ternyata bnyak target yg blm terealisasi sampai skr. Hrs belajar displin konsisten biar bisnis Oriflame makin lancar",1
"ANJIR ANJIR td w abis dari luar kan, trs pas sampe rumah langsung ganti daster donggg krn mau tiduran lg, trs gue ngerasa nafas w berat bgt trs kek sesek gttt susah dah nafasnya, ternyata gue masih pake masker anjggggggggg",0
Kalo mau jujur sih gelisah sejak hari itu walau bilangnya bukan....,0
"Dikira sudah sampaj kampung halaman, nyatanya masih di pangumbaraan hehehehe @ Rm. Ikan Bakar Pangandaran Jl. Yos Sudarso [URL]",1
sedih karena belum bisa menghasilkan apa2 tapi suka mengeluh tiap hari karena kelelahan ngurus anak 😭 lihat badan malah makin membesar ya ampuuun makin gelisah,1
Bentar lagi lebaran ya Allah.,0
Serius org lg kasmaran tuh jd susah tidur????!!!,0
"Mandiri secara finansial adalah langkah pertama menuju kedewasaan. Tidak mungkin Anda bisa dianggap dewasa oleh siapapun, bila makan dan beli pulsa handphone saja masih minta pada orang tua. Miliki pekerjaan yang layak dan hidupi diri Anda sendiri.",1
Klo di puskesmas yg antri orang hamil sm lansia didahulukan. Disini yg daftar online yg diutamakan. Akumah ngga pernah dapet tempat. Prioritas di hatinya aja kagak :'(,1
kok skrg bnyk sender yg minta au bikin nangis trs explain tags nya like literally brutal.. gue agak khawatir..,0
"insecure, takut, cemas, ragu, kecewa.",0
"Makin jarang kutemui rapper macam om Eminem yg kritis nan epic (sama nyinyir jg sih, beda tipis). Atau seperti alm. Tupac yg bikin album macem bikin buku sejarah Atau macam om Ice Cube yg sepaket, jadi aktor pun bisa~",1
Polres Pati Berduka : pada hari Senin (09/070 bertempat di rumah duka Ds. Waturoyo Rt 03/IV Kec. Margoyoso Kab.Pati telah dilaksanakan giat upacara persemayaman Jenazah almarhum AIPTU PURYONO jabatan terakhir Banit 1 Unit Sabhara Polsek Margoyoso [URL],1
"Sedari tadi idung meler trs wkt terawih, tenggorokan rasanya sakit. Yaps setelah memakan ini jd mencair semuanya hehehe [URL]",1
kalo akun ke log out sendiri itu kenapa,0
gasuka gamau,0
"Percayalah dik, tidak ada yang lebih sakit selain lupa bawa kacamata saat di perpustakaan. Nempel-nempel dah muka gue ke monitor.. [URL]",1
Gabisa tidur gelisah mulu,0
Lost 3kg in a month gara2 kerjaan yang cukup bikin stres. Padahal dari zaman kuda susah banget nurunin sekilo doang. Daku tersenyum perih [URL],1
"enggak ada yang salah dengan meminta tolong ke teman, saya bisa sebut normal malah. tapi pertanyaan yg selalu muncul, apakah mereka hanya ingat saya ketika berkaitan dengan apa yang bisa saya lakukan? (ingat kalau lagi butuh bantuan).",1
kenapa ya tibatiba cemas berlebihan sama keringet dingin:))))),0
pagi petang malam melayan tiktok buto ah,0
Gelisah banget kenapa ya🥲,0
Orang yg pernah kalah dalam pertarungan POLITIK sulit untuk bisa disembuhkan Karena mereka tdk bs meraih impian dan sdh kehilangan banyak Harta.,1
pls aku gelisah banget gabisa tidur ☹️☹️,1
"Cara ilangin cemas gmn sih,please i want to be normal",0
"Jangan membuat keputusan saat tidak fit apalagi market lagi merah merona karena rasa cemas, takut dan kondisi psikologisnya sedang kurang baik #notetomyself #belajarcrypto",0
"Kebanyakan cewek kriteria nyari pacar pengen yg lucu, padahal kalo menurut cewek, ganteng= lucu. Jadi definisi lucu disini adalah ganteng. Kalian yg jele dan qismin tolong pahami ini...",1
Orang yang gelisah dan takut dapat dilihat dari seringnya menyentuh wajah dan membunyikan jari-jari tangan.,0
"Gw tuh suka bingung kalo udah nyelesain sesuatu abis itu tuh ngapain lagi. Kek ngerasa semuanya udah, tapi apa yang kurang ya. Bawaannya tuh gelisah mulu",0
"Awalnya sih jalanin aja dulu, pada akhirnya mulai tumbuh rasa khawatir dan cemas akan keadaan nya.",0
"Cilacap,. Cinta lama gagal terucap Purbalingga,. Pura2 bahagia melihatmu berpaling dan ber keluarga Semarang,. Sedikit merindukan orang yang tersayang Saat ini di cilandak,. Cinta lama datang mendadak Dan makan sari roti,.. Saking rindunya merobek hati,... #ceritahariini.",1
